operation_date,document_number,debit,credit,amount,direction,counterparty_name,counterparty_inn,counterparty_kpp,counterparty_account,counterparty_bik,counterparty_bank_name,payment_purpose,debtor_code,document_type,source_file,source_file_path,source_file_hash,source_sheet,source_row_number
2026-03-02,452,0.0,9842.5,9842.5,credit,"ООО ""ТОРГСЕРВИС 150""",9723095473,772301001,40702810640000080005,044525225,ПАО Сбербанк г Москва,Оплата за товар согласно договору поставки № ТС150/25-241ПМСК от 31.12.2024 МО го Богородский г Старая Купавна тупик Малый д 3. Сумма 9842-50 В т.ч. НДС(10%) 894-77,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,902
2026-03-02,748,0.0,8714.1,8714.1,credit,"ООО ""ТОРГСЕРВИС 150""",9723095473,772301001,40702810540000097017,044525225,ПАО Сбербанк г Москва,Оплата за товар согласно договору поставки № ТС150/25-241ПМСК от 31.12.2024 МО го Истра г Истра ул 2я Первомайская зд 20А. Сумма 8714-10 В т.ч. НДС(10%) 792-19,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,903
2026-03-02,567,0.0,14315.2,14315.2,credit,"ООО ""ТОРГСЕРВИС 150""",9723095473,772301001,40702810540000078285,044525225,ПАО Сбербанк г Москва,Оплата за товар согласно договору поставки № ТС150/25-241ПМСК от 31.12.2024 МО го Серпухов г Серпухов ул Коншиных д108/14 пом2. Сумма 14315-20В т.ч. НДС(10%) 1301-38,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,904
2026-03-03,91,18000.0,0.0,-18000.0,debit,"ООО ""ФИРМА ОКЕЙ""",7104009755,710501001,40702810101250002520,044525411,"Филиал ""Центральный"" Банка ВТБ (ПАО) г Москва","Оплата по счету № 289 от 04.02..2026 за аренду нежилого помещения в марте 2026г. В том числе НДС 5%, 857.14 руб.",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,852
2026-03-03,93,45000.0,0.0,-45000.0,debit,"ООО ""ФРУТКРЕМ БЕЛОВА""",9721216274,772101001,40702810138000409347,044525225,ПАО Сбербанк г Москва,"Оплата по упд № 43 от 06.02.2026. за начинку кондитерскую. В том числе НДС 22%, 8 114.75 руб.",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,853
2026-03-03,94,40000.0,0.0,-40000.0,debit,"ООО ""АРТКОНДИ""",5027341889,502701001,40702810410010481668,046577904,"ПАО ""Контур.Банк"" г Екатеринбург","Оплата по упд № 17 от 01.02.2026.за начинку кондитерскую. В том числе НДС 22%, 7213.11 руб. частично",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,854
2026-03-03,92,20000.0,0.0,-20000.0,debit,"ООО ""ППР""",7743036465,774850001,40702810701850005588,044525593,"АО ""АЛЬФА-БАНК"" г Москва","Оплата по договору № 77600100252491125 от 13.11.2025г. В том числе НДС 22%, 3606.56 руб.",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,855
2026-03-03,95,40000.0,0.0,-40000.0,debit,"ООО ""МЕЛАНЖ""",5027300057,502701001,40702810202110005549,044525593,"АО ""АЛЬФА-БАНК"" г Москва","Оплата по УПД № 190 от 11.02.2026 за меланж яичный пастеризованный. В том числе НДС 10%, 3636.36 руб.частично.",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,856
2026-03-03,560,0.0,1470.0,1470.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000064297 в ПАО Сбербанк г Москва",5033001802,503001001,40702810940000064297,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ С БОРШЕВА СТР 1/5. СУММА 1470-00 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,857
2026-03-03,562,0.0,6657.5,6657.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000078209 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940000078209,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА Г ЩЕРБИНКА СИМФЕРОПОЛЬСКОЕ Ш Д 1А СТР 1. СУММА 6657-50 ВТ.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,858
2026-03-03,714,0.0,13299.9,13299.9,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000083523 в ПАО Сбербанк г Москва",5033001802,503001001,40702810640000083523,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СТУПИНО РП МИХНЕВО УЛ РАБОЧАЯ ВЛД 3. СУММА 13299-90В Т.Ч. НДС(10%) 1209-08,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,859
2026-03-03,417,0.0,2037.5,2037.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000408215 в ПАО Сбербанк г Москва",9723095473,772301001,40702810740000408215,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЩЁЛКОВО Г ЩЁЛКОВО УЛ РАДУЖНАЯ СТР 1А. СУММА 2037-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,860
2026-03-03,350,0.0,5127.5,5127.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040070000479 в ПАО Сбербанк г Москва",9723095473,772301001,40702810040070000479,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО БАЛАШИХА Г БАЛАШИХА Ш ЭНТУЗИАСТОВ Д 36А ПОМ 2. СУММА 5127-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,861
2026-03-03,594,0.0,6222.5,6222.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000092419 в ПАО Сбербанк г Москва",9723095473,772301001,40702810240000092419,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ОТРАДНОЕ ПРД ЮРЛОВСКИЙ Д 13 ПОМ 1М. СУММА 6222-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,862
2026-03-03,406,0.0,2317.5,2317.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078037 в ПАО Сбербанк г Москва",9723095473,772301001,40702810840000078037,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ Д ЮРОВО УЛ ЦЕНТРАЛЬНАЯ СТР1/1 ПОМ1. СУММА 2317-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,863
2026-03-03,501,0.0,29337.1,29337.1,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000066991 в ПАО Сбербанк г Москва",5033001802,503001001,40702810040000066991,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ДУБНА Г ДУБНА ПРД АВТОЛЮБИТЕЛЕЙ Д 6 СТР 1. СУММА 29337-10ВТ.Ч. НДС(10%) 2667-01,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,864
2026-03-04,608,0.0,20600.0,20600.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000014950 в ПАО Сбербанк г Москва",7106023201,713001001,40702810766000014950,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА СКУРАТОВСКАЯ 100А. СУММА 20600-00 В Т.Ч. НДС(10%) 1872-73,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,841
2026-03-04,488,0.0,12348.7,12348.7,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000014673 в ПАО Сбербанк г Москва",7106023201,401145002,40702810166000014673,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ОДОЕВ 50 ЛЕТ ОКТЯБРЯ. СУММА 12348-70 В Т.Ч. НДС(10%) 1122-61,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,842
2026-03-04,335,0.0,29561.9,29561.9,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000001776 в ПАО Сбербанк г Москва",7106023201,713001001,40702810966000001776,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 НОВОМОСКОВСК ПЕРВОМАЙСКАЯ 83. СУММА 29561-90 В Т.Ч. НДС(10%) 2687-45,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,843
2026-03-04,621,0.0,5407.5,5407.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078859 в ПАО Сбербанк г Москва",9723095473,772301001,40702810840000078859,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМНА Г КОЛОМНА УЛ КОЛХОЗНАЯ Д 8 СТР 4. СУММА 5407-50 ВТ.Ч. НДС(10%) 491-59,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,844
2026-03-04,775,0.0,1238.3,1238.3,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000079075 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940000079075,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РУЗСКИЙ РП ТУЧКОВО УЛ КИРОВА Д 41А. СУММА 1238-30 В Т.Ч. НДС(10%) 112-57,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,845
2026-03-04,565,0.0,2060.0,2060.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940070000715 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940070000715,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ОДИНЦОВСКИЙ Г КУБИНКА УЛ ЖЕЛЕЗНОДОРОЖНАЯ Д 1А (ТС150). СУММА2060-00 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,846
2026-03-04,496,0.0,10042.5,10042.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000075440 в ПАО Сбербанк г Москва",9723095473,504845001,40702810540000075440,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЧЕХОВ УЛ САДОВАЯ Д 4 СТР 1. СУММА 10042-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,847
2026-03-04,852,0.0,16737.5,16737.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000030714 в ПАО Сбербанк г Москва",5033001802,503001001,40702810240000030714,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО МЫТИЩИ Г МЫТИЩИ ЯРОСЛАВСКОЕ Ш СТР 118Б. СУММА 16737-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,848
2026-03-04,562,0.0,1545.0,1545.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000027021 в ПАО Сбербанк г Москва",5033001802,503001001,40702810140000027021,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ХИМКИ Г ХИМКИ МКР СХОДНЯ УЛ НЕКРАСОВА СТР 69. СУММА 1545-00 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,849
2026-03-04,506,0.0,2832.5,2832.5,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000058249 в ПАО Сбербанк г Москва",5033001802,500701001,40702810140000058249,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ Г РАМЕНСКОЕ УЛКРАСНОАРМЕЙСКАЯ Д133. СУММА 2832-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,850
2026-03-04,1618,0.0,4437.31,4437.31,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030024713 в ПАО Сбербанк г Москва",7604336782,760401001,40702810177030024713,042908612,КАЛУЖСКОЕ ОТДЕЛЕНИЕ N8608 ПАО СБЕ РБАНК,"ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ПАПИНА 1Г-2СУММА 4437-31В Т.Ч. НДС(10%, 20%, 22%)",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,851
2026-03-06,666,0.0,1167.1,1167.1,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000016712 в ПАО Сбербанк г Москва",7106023201,713001001,40702810766000016712,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 КИРЕЕВСК ГЕОЛОГОВ 1А. СУММА 1167-10 В Т.Ч. НДС(10%) 106-10,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,810
2026-03-06,549,0.0,12292.9,12292.9,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810440000066999 в ПАО Сбербанк г Москва",5033001802,503001001,40702810440000066999,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО БОГОРОДСКИЙ Г НОГИНСК УЛ ДЕКАБРИСТОВ Д2 СТР1. СУММА 12292-90В Т.Ч. НДС(10%) 1117-54,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,811
2026-03-06,761,0.0,13213.0,13213.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000082833 в ПАО Сбербанк г Москва",5033001802,503001001,40702810140000082833,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СОЛНЕЧНОГОРСК Д НОВАЯ СТР 483. СУММА 13213-00В Т.Ч. НДС(10%) 1201-18,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,812
2026-03-06,669,0.0,9785.0,9785.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340070001204 в ПАО Сбербанк г Москва",9723095473,772301001,40702810340070001204,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГДОМОДЕДОВО МКРСЕВЕРНЫЙ УЛЛОГИСТИЧЕСКАЯ СТР10/1 (ТС 150). СУММА 9785-00 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,813
2026-03-06,647,0.0,10557.5,10557.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940070001206 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940070001206,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЛЮБЕРЦЫ Д ТОРБЕЕВО Д 50 СТР 1 (ТС 150). СУММА 10557-50 В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,814
2026-03-06,605,0.0,13618.1,13618.1,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000077873 в ПАО Сбербанк г Москва",9723095473,772301001,40702810940000077873,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ДМИТРОВСКИЙ Д ЕЛИЗАВЕТИНО Д 203А СТР 1. СУММА 13618-10В Т.Ч. НДС(10%) 1238-01,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,815
2026-03-06,637,0.0,18591.1,18591.1,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000410119 в ПАО Сбербанк г Москва",9723095473,772301001,40702810740000410119,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО МОЖАЙСКИЙ Г МОЖАЙСК УЛ КОММУНИСТИЧЕСКАЯ Д 1. СУММА 18591-10В Т.Ч. НДС(10%) 1690-10,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,816
2026-03-06,522,0.0,14162.5,14162.5,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000080375 в ПАО Сбербанк г Москва",9723095473,772301001,40702810040000080375,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ОДИНЦОВСКИЙ Г ОДИНЦОВО УЛ ЗАПАДНАЯ СТР 1А. СУММА 14162-50В Т.Ч. НДС,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,817
2026-03-06,857,0.0,17124.7,17124.7,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000064307 в ПАО Сбербанк г Москва",5033001802,500701001,40702810940000064307,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КЛИН Г КЛИН УЛ ПОБЕДЫ ВЛД 11 ПОМ 3. СУММА 17124-70В Т.Ч. НДС(10%) 1556-79,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,818
2026-03-06,559,0.0,12588.1,12588.1,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000066981 в ПАО Сбербанк г Москва",5033001802,503001001,40702810940000066981,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО СЕРПУХОВ Г СЕРПУХОВ ПРД ЗАВОДСКОЙ СТР 40. СУММА 12588-10В Т.Ч. НДС(10%) 1144-37,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,819
